Product,Organic,Unit,Label,COO,Sales Order,Invoice #,Invoice Payment Status,Most Recent Invoice Paid Date,Sale Location,Sales Rep,Reqs. Date,Customer,Lot,Vendor,Source,Received Date,Use By Date,Pack Date,Lot Location,Quantity,Cost per Unit,Price per Unit,Total Cost,Total Sold Lot Expenses,Total Revenue,Total Profit $,Total Profit %
"Basil, Italian",false,10X1 Lb Bag Carton,G115,,5190598,112834,Unpaid,,Redmond Logistics,Enrique Vazquez,04/30/2025,"COOKS COMPANY PRODUCE, INC",6529-BAS-1,#AGRPCS G115,PO #6529,,,,Redmond Logistics,20.00,27.50,30.00,550.00,0.00,600.00,50.00,8.33
"Basil, Italian",true,10X1 Lb Bag Carton,G115,,5191146,112840,Unpaid,,California Specialty,Alma Hinojos,05/01/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6534-BAS-1,#AGRPCS G115,PO #6534,05/01/2025,,,California Specialty,40.00,37.50,42.50,1500.00,0.00,1700.00,200.00,11.76
"Basil, Italian",false,10X1 Lb Bag Carton,G115,,5209408,112870,Unpaid,,Redmond Logistics,Enrique Vazquez,05/05/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6565-BAS-1,#AGRPCS G115,PO #6565,05/07/2025,,,Redmond Logistics,20.00,20.00,25.00,400.00,0.00,500.00,100.00,20.00
"Basil, Italian",true,10X1 Lb Bag Carton,G115,MX,5211917,112875,Partially paid,2025-05-08,LV Fresh Produce Inc,Alma Hinojos,05/08/2025,"COOSEMANS D.C., INC",6572-BAS-1,#AGRPCS G115,PO #6572,05/08/2025,,,LV Fresh Produce Inc,56.00,30.00,35.00,1680.00,0.00,1960.00,280.00,14.29
"Basil, Italian",false,10X1 Lb Bag Carton,G115,,5225334,112897,Unpaid,,Redmond Logistics,Enrique Vazquez,05/08/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6592-BAS-1,#AGRPCS G115,PO #6592,05/09/2025,,,Redmond Logistics,20.00,20.00,22.50,400.00,0.00,450.00,50.00,11.11
"Basil, Italian",true,10X1 Lb Bag Carton,G115,,5225346,112898,Unpaid,,Redmond Logistics,Enrique Vazquez,05/08/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6592-BAS-2,#AGRPCS G115,PO #6592,05/09/2025,,,Redmond Logistics,20.00,25.00,27.50,500.00,0.00,550.00,50.00,9.09
"Basil, Italian",true,10X1 Lb Bag Carton,G115,,5239351,112910,Unpaid,,California Specialty,Alma Hinojos,05/12/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6605-BAS-1,#AGRPCS G115,PO #6605,05/12/2025,,,California Specialty,25.00,27.50,32.50,687.50,0.00,812.50,125.00,15.38
"Basil, Italian",true,10X1 Lb Bag Carton,G115,,5239986,112923,Unpaid,,Redmond Logistics,Enrique Vazquez,05/12/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6627-BAS-1,#AGRPCS G115,PO #6627,05/13/2025,,,Redmond Logistics,20.00,25.00,27.50,500.00,0.00,550.00,50.00,9.09
"Basil, Italian",true,10X1 Lb Bag Carton,G115,MX,5248778,112932,Unpaid,,LV Fresh Produce Inc,Alma Hinojos,05/15/2025,"COOSEMANS D.C., INC",6640-BAS-1,#AGRPCS G115,PO #6640,05/15/2025,,,LV Fresh Produce Inc,56.00,30.00,35.00,1680.00,0.00,1960.00,280.00,14.29
"Basil, Italian",false,10X1 Lb Bag Carton,G115,,5253894,112934,Unpaid,,Direct Shipment,Gerardo Zuniga,05/14/2025,*THE GROWERS CONNECTION,6644-BAS-2,#AGRPCS G115,PO #6644,05/14/2025,,,Direct Shipment,56.00,4.00,5.00,224.00,0.00,280.00,56.00,20.00
"Basil, Italian",true,10X1 Lb Bag Carton,G115,,5253996,112935,Partially paid,2025-05-16,California Specialty,Alma Hinojos,05/16/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6646-BAS-1,#AGRPCS G115,PO #6646,05/16/2025,,,California Specialty,30.00,27.50,30.00,825.00,0.00,900.00,75.00,8.33
"Basil, Italian",true,10X1 Lb Bag Carton,G115,,5254974,112941,Unpaid,,Redmond Logistics,Enrique Vazquez,05/15/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6651-BAS-1,#AGRPCS G115,PO #6651,05/16/2025,,,Redmond Logistics,20.00,24.00,27.50,480.00,0.00,550.00,70.00,12.73
"Basil, Italian",false,10X1 Lb Bag Carton,G115,,5270835,112958,Unpaid,,Redmond Logistics,Enrique Vazquez,05/19/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6670-BAS-1,#AGRPCS G115,PO #6670,05/20/2025,,,Redmond Logistics,40.00,20.00,22.50,800.00,0.00,900.00,100.00,11.11
"Basil, Italian",true,10X1 Lb Bag Carton,G115,,5270872,112960,Unpaid,,Redmond Logistics,Enrique Vazquez,05/19/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6670-BAS-2,#AGRPCS G115,PO #6670,05/20/2025,,,Redmond Logistics,10.00,25.00,27.50,250.00,0.00,275.00,25.00,9.09
"Basil, Italian",true,10X1 Lb Bag Carton,G115,MX,5270908,112964,Partially paid,2025-05-19,California Specialty,Alma Hinojos,05/19/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6674-BAS-1,#AGRPCS G115,PO #6674,05/19/2025,,,California Specialty,25.00,27.50,30.00,687.50,0.00,750.00,62.50,8.33
"Basil, Italian",true,10X1 Lb Bag Carton,G115,MX,5270908,112964,Partially paid,2025-05-19,California Specialty,Alma Hinojos,05/19/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6676-BAS-1,#AGRPCS G115,PO #6676,05/19/2025,,,California Specialty,50.00,27.50,30.00,1375.00,0.00,1500.00,125.00,8.33
"Basil, Italian",true,10X1 Lb Bag Carton,G115,,5270961,112965,Unpaid,,Dynasty Fresh,Alma Hinojos,05/19/2025,DYNASTY FRESH INTERNATIONAL,6675-BAS-1,#AGRPCS G115,PO #6675,05/19/2025,,,Dynasty Fresh,10.00,22.50,25.00,225.00,0.00,250.00,25.00,10.00
"Basil, Italian",false,10X1 Lb Bag Carton,G115,,5270987,112966,Unpaid,,Direct Shipment,Gerardo Zuniga,05/18/2025,*THE GROWERS CONNECTION,6678-BAS-1,#AGRPCS G115,PO #6678,,,,Direct Shipment,21.00,0.00476,25.00,0.10,0.00,525.00,524.90,99.98
"Basil, Italian",true,10X1 Lb Bag Carton,G115,,5271049,112969,Unpaid,,LV Fresh Produce Inc,Alma Hinojos,05/22/2025,"COOSEMANS D.C., INC",6680-BAS-1,#AGRPCS G115,PO #6680,05/22/2025,,,LV Fresh Produce Inc,56.00,30.00,35.00,1680.00,0.00,1960.00,280.00,14.29
"Basil, Italian",false,10X1 Lb Bag Carton,G115,,5301619,113001,Unpaid,,Navarro's Trucking,Enrique Vazquez,05/27/2025,"PRESSED JUICERY, INC.",6729-BAS-1,#AGRPCS G115,PO #6729,05/28/2025,,,Navarro's Trucking,10.00,20.00,29.50,200.00,0.00,295.00,95.00,32.20
"Basil, Italian",false,10X1 Lb Bag Carton,G115,,5302730,113016,Unpaid,,Redmond Logistics,Enrique Vazquez,05/27/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6731-BAS-1,#AGRPCS G115,PO #6731,05/28/2025,,,Redmond Logistics,40.00,18.00,22.50,720.00,0.00,900.00,180.00,20.00
"Basil, Italian",false,10X1 Lb Bag Carton,G115,,5304749,113019,Unpaid,,Direct Shipment,Gerardo Zuniga,05/26/2025,*THE GROWERS CONNECTION,6739-BAS-1,#AGRPCS G115,PO #6739,,,,Direct Shipment,43.00,0.01,0.00023,0.43,0.00,0.01,-0.42,-4200.00
"Basil, Italian",true,10X1 Lb Bag Carton,G115,MX,5324011,113043,Unused,,LV Fresh Produce Inc,Alma Hinojos,05/15/2025,"COOSEMANS D.C., INC",6640-BAS-1,#AGRPCS G115,PO #6640,05/15/2025,,,LV Fresh Produce Inc,-5.60,30.00,35.00,-168.00,0.00,-196.00,-28.00,-14.29
"Basil, Italian",false,10X1 Lb Bag Carton,G116,MX,4704795,112029,Paid,2025-01-21,Direct Shipment,Alma Hinojos,01/03/2025,(R) C AZUCENA,5666-BAS-1,#ALAHAR G116,PO #5666,01/03/2025,,,Direct Shipment,50.00,27.50,30.00,1375.00,0.00,1500.00,125.00,8.33
"Basil, Italian",false,10X1 Lb Bag Carton,G116,MX,4710925,112037,Paid,2025-02-12,Direct Shipment,Alberto Tavares,01/03/2025,EL ABUELO ORGANICS HERBS CORP.,5667-BAS-1,#ALAHAR G116,PO #5667,01/03/2025,,,Direct Shipment,32.00,25.00,25.00,800.00,0.00,800.00,0.00,0.00
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4711022,112041,Paid,2025-01-28,Direct Shipment,Alberto Tavares,01/06/2025,(R) C AZUCENA,5679-BAS-1,#ALAHAR G116,PO #5679,01/06/2025,,,Direct Shipment,58.00,27.50,30.00,1595.00,0.00,1740.00,145.00,8.33
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4713288,112049,Paid,2025-02-19,Redmond Logistics,Enrique Vazquez,01/06/2025,"BAY AREA HERBS & SPECIALTIES, LLC",5688-BAS-1,#ALAHAR G116,PO #5688,01/06/2025,,,Redmond Logistics,50.00,22.50,25.00,1125.00,0.00,1250.00,125.00,10.00
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4719695,112060,Paid,2025-02-27,Direct Shipment,Alberto Tavares,01/06/2025,EL ABUELO ORGANICS HERBS CORP.,5701-BAS-1,#ALAHAR G116,PO #5701,01/06/2025,,,Direct Shipment,126.00,25.00,27.50,3150.00,0.00,3465.00,315.00,9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4724036,112064,Paid,2025-02-06,Direct Shipment,Alberto Tavares,01/09/2025,(R) C AZUCENA,5703-BAS-1,#ALAHAR G116,PO #5703,01/09/2025,,,Direct Shipment,50.00,27.50,30.00,1375.00,0.00,1500.00,125.00,8.33
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4724250,112073,Paid,2025-02-19,Redmond Logistics,Enrique Vazquez,01/09/2025,"BAY AREA HERBS & SPECIALTIES, LLC",5711-BAS-1,#ALAHAR G116,PO #5711,01/11/2025,,,Redmond Logistics,40.00,22.50,25.00,900.00,0.00,1000.00,100.00,10.00
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4727831,112085,Paid,2025-02-12,Direct Shipment,Alberto Tavares,01/09/2025,EL ABUELO ORGANICS HERBS CORP.,5721-BAS-1,#ALAHAR G116,PO #5721,01/09/2025,,,Direct Shipment,50.00,25.00,27.50,1250.00,0.00,1375.00,125.00,9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4733473,112093,Paid,2025-02-14,Nature's Produce,Alberto Tavares,01/13/2025,(R) C AZUCENA,5728-BAS-1,#ALAHAR G116,PO #5728,01/13/2025,,,Nature's Produce,50.00,27.50,30.00,1375.00,0.00,1500.00,125.00,8.33
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4740768,112115,Paid,2025-02-19,Redmond Logistics,Enrique Vazquez,01/13/2025,"BAY AREA HERBS & SPECIALTIES, LLC",5750-BAS-1,#ALAHAR G116,PO #5750,01/14/2025,,,Redmond Logistics,40.00,22.50,25.00,900.00,0.00,1000.00,100.00,10.00
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4740894,112116,Paid,2025-02-27,Direct Shipment,Alberto Tavares,01/13/2025,EL ABUELO ORGANICS HERBS CORP.,5751-BAS-1,#ALAHAR G116,PO #5751,02/28/2025,,,Direct Shipment,30.00,25.00,27.50,750.00,0.00,825.00,75.00,9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4751375,112124,Paid,2025-02-11,Sunrise Produce,Alberto Tavares,01/16/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),5761-BAS-1,#ALAHAR G116,PO #5761,01/16/2025,,,Sunrise Produce,32.00,27.50,30.00,880.00,0.00,960.00,80.00,8.33
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4752638,112134,Paid,2025-02-19,Redmond Logistics,Enrique Vazquez,01/16/2025,"BAY AREA HERBS & SPECIALTIES, LLC",5771-BAS-1,#ALAHAR G116,PO #5771,01/16/2025,,,Redmond Logistics,15.00,22.50,25.00,337.50,0.00,375.00,37.50,10.00
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4755879,112138,Paid,2025-03-31,Direct Shipment,Alberto Tavares,01/16/2025,EL ABUELO ORGANICS HERBS CORP.,5775-BAS-1,#ALAHAR G116,PO #5775,01/16/2025,,,Direct Shipment,100.00,25.00,27.50,2500.00,0.00,2750.00,250.00,9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4761751,112143,Paid,2025-03-20,Navarro's Trucking,Enrique Vazquez,01/20/2025,"PRESSED JUICERY, INC.",5783-BAS-1,#ALAHAR G116,PO #5783,01/22/2025,,,Navarro's Trucking,15.00,25.00,29.50,375.00,0.00,442.50,67.50,15.25
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4766595,112146,Paid,2025-03-20,Direct Shipment,Alberto Tavares,01/10/2025,EL ABUELO ORGANICS HERBS CORP.,5785-BAS-1,#ALAHAR G116,PO #5785,01/10/2025,,,Direct Shipment,50.00,25.00,27.50,1250.00,0.00,1375.00,125.00,9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4767491,112159,Paid,2025-02-20,Nature's Produce,Alberto Tavares,01/20/2025,(R) C AZUCENA,5800-BAS-1,#ALAHAR G116,PO #5800,01/20/2025,,,Nature's Produce,50.00,25.00,30.00,1250.00,0.00,1500.00,250.00,16.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4783402,112179,Paid,2025-02-24,California Specialty,Alberto Tavares,01/23/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",5816-BAS-1,#ALAHAR G116,PO #5816,01/23/2025,,,California Specialty,25.00,25.00,30.00,625.00,0.00,750.00,125.00,16.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4783460,112181,Paid,2025-03-04,Nature's Produce,Alberto Tavares,01/23/2025,(R) C AZUCENA,5818-BAS-1,#ALAHAR G116,PO #5818,01/23/2025,,,Nature's Produce,60.00,27.50,30.00,1650.00,0.00,1800.00,150.00,8.33
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4794330,112196,Paid,2025-03-04,Nature's Produce,Alberto Tavares,01/27/2025,(R) C AZUCENA,5836-BAS-1,#ALAHAR G116,PO #5836,01/27/2025,,,Nature's Produce,50.00,27.50,30.00,1375.00,0.00,1500.00,125.00,8.33
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4794822,112202,Paid,2025-02-28,Redmond Logistics,Enrique Vazquez,01/27/2025,"BAY AREA HERBS & SPECIALTIES, LLC",5841-BAS-1,#ALAHAR G116,PO #5841,01/27/2025,,,Redmond Logistics,10.00,25.00,27.50,250.00,0.00,275.00,25.00,9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4810650,112214,Paid,2025-02-28,Redmond Logistics,Enrique Vazquez,01/30/2025,"BAY AREA HERBS & SPECIALTIES, LLC",5854-BAS-1,#ALAHAR G116,PO #5854,01/30/2025,,,Redmond Logistics,40.00,30.00,32.50,1200.00,0.00,1300.00,100.00,7.69
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4821232,112229,Paid,2025-03-05,Direct Shipment,Alberto Tavares,01/30/2025,"DM PRODUCE CO., INC.",5859-BAS-1,#ALAHAR G116,PO #5859,01/30/2025,,,Direct Shipment,35.60,40.00,42.00,1424.00,0.00,1495.20,71.20,4.76
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4822347,112248,Paid,2025-03-18,Redmond Logistics,Enrique Vazquez,02/03/2025,"BAY AREA HERBS & SPECIALTIES, LLC",5880-BAS-1,#ALAHAR G116,PO #5880,,,,Redmond Logistics,20.00,30.00,32.50,600.00,0.00,650.00,50.00,7.69
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4834326,112266,Paid,2025-03-05,Direct Shipment,Alberto Tavares,02/03/2025,"DM PRODUCE CO., INC.",5889-BAS-1,#ALAHAR G116,PO #5889,02/03/2025,,,Direct Shipment,13.20,40.00,42.50,528.00,0.00,561.00,33.00,5.88
"Basil, Italian",false,10X1 Lb Bag Carton,G116,MX,4849631,112298,Paid,2025-03-18,Nature's Produce,Emiliano Salcido,02/10/2025,(R) C AZUCENA,5932-BAS-1,#ALAHAR G116,PO #5932,02/10/2025,,,Nature's Produce,50.00,35.00,37.50,1750.00,0.00,1875.00,125.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,MX,4867373,112319,Paid,2025-03-20,Nature's Produce,Gerardo Zuniga,02/17/2025,(R) C AZUCENA,5956-BAS-1,#ALAHAR G116,PO #5956,,,,Nature's Produce,50.00,35.00,37.50,1750.00,0.00,1875.00,125.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,MX,4873393,112326,Paid,2025-03-18,Sunrise Produce,Gerardo Zuniga,02/17/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),5965-BAS-1,#ALAHAR G116,PO #5965,,,,Sunrise Produce,20.00,35.00,37.50,700.00,0.00,750.00,50.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4880686,112342,Paid,2025-03-28,Redmond Logistics,Enrique Vazquez,02/17/2025,"BAY AREA HERBS & SPECIALTIES, LLC",5985-BAS-1,#ALAHAR G116,PO #5985,02/19/2025,,,Redmond Logistics,20.00,35.00,37.50,700.00,0.00,750.00,50.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4889715,112350,Paid,2025-02-26,DM Produce,Gerardo Zuniga,02/17/2025,"DM PRODUCE CO., INC.",5990-BAS-1,#ALAHAR G116,PO #5990,02/17/2025,,,Bodega Maneadero,50.00,35.00,37.50,1750.00,0.00,1875.00,125.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4898481,112362,Paid,2025-04-02,Nature's Produce,Gerardo Zuniga,02/24/2025,(R) C AZUCENA,6002-BAS-1,#ALAHAR G116,PO #6002,02/19/2025,,,Nature's Produce,70.00,35.00,38.00,2450.00,0.00,2660.00,210.00,7.89
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4899304,112365,Paid,2025-03-18,Sunrise Produce,Gerardo Zuniga,02/20/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6010-BAS-1,#ALAHAR G116,PO #6010,02/20/2025,,,Sunrise Produce,20.00,35.00,40.00,700.00,0.00,800.00,100.00,12.50
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4900904,112373,Paid,2025-04-03,Navarro's Trucking,Enrique Vazquez,02/24/2025,"PRESSED JUICERY, INC.",6017-BAS-1,#ALAHAR G116,PO #6017,02/24/2025,,,Navarro's Trucking,20.00,32.50,29.50,650.00,0.00,590.00,-60.00,-10.17
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4900913,112374,Paid,2025-03-28,Redmond Logistics,Enrique Vazquez,02/24/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6018-BAS-1,#ALAHAR G116,PO #6018,02/24/2025,,,Redmond Logistics,40.00,35.00,37.50,1400.00,0.00,1500.00,100.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4904833,112375,Used,2025-01-09,Direct Shipment,Gerardo Zuniga,01/09/2025,EL ABUELO ORGANICS HERBS CORP.,5721-BAS-1,#ALAHAR G116,PO #5721,01/09/2025,,,Direct Shipment,-12.20,25.00,27.50,-305.00,0.00,-335.50,-30.50,-9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,MX,4904948,112376,Used,2025-01-03,Direct Shipment,Gerardo Zuniga,01/03/2025,EL ABUELO ORGANICS HERBS CORP.,5667-BAS-1,#ALAHAR G116,PO #5667,01/03/2025,,,Direct Shipment,-6.80,25.00,25.00,-170.00,0.00,-170.00,0.00,0.00
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4914275,112390,Paid,2025-04-23,Bodega Maneadero,Enrique Vazquez,02/26/2025,CENGROW INC. (INVERSIONES AGRICOLAS CENTURA SA DE CV),6036-BAS-1,#ALAHAR G116,PO #6036,,,,Bodega Maneadero,30.00,21.66667,37.00,650.00,0.00,1110.00,460.00,41.44
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4924507,112407,Used,2025-02-26,DM Produce,Emiliano Salcido,02/17/2025,"DM PRODUCE CO., INC.",5990-BAS-1,#ALAHAR G116,PO #5990,02/17/2025,,,Bodega Maneadero,-50.00,35.00,37.50,-1750.00,0.00,-1875.00,-125.00,-6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4934470,112422,Used,2025-01-13,Direct Shipment,Gerardo Zuniga,01/13/2025,EL ABUELO ORGANICS HERBS CORP.,5751-BAS-1,#ALAHAR G116,PO #5751,02/28/2025,,,Direct Shipment,-8.90,25.00,27.50,-222.50,0.00,-244.75,-22.25,-9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4934556,112425,Used,2025-01-06,Direct Shipment,Gerardo Zuniga,01/06/2025,EL ABUELO ORGANICS HERBS CORP.,5701-BAS-1,#ALAHAR G116,PO #5701,01/06/2025,,,Direct Shipment,-36.50,25.00,27.50,-912.50,0.00,-1003.75,-91.25,-9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4936683,112433,Paid,2025-04-09,Redmond Logistics,Enrique Vazquez,03/03/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6070-BAS-1,#ALAHAR G116,PO #6070,03/04/2025,,,Redmond Logistics,30.00,35.00,35.00,1050.00,0.00,1050.00,0.00,0.00
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4936718,112434,Paid,2025-04-24,Navarro's Trucking,Enrique Vazquez,03/03/2025,"PRESSED JUICERY, INC.",6071-BAS-1,#ALAHAR G116,PO #6071,03/04/2025,,,Navarro's Trucking,20.00,32.50,29.50,650.00,0.00,590.00,-60.00,-10.17
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4936819,112436,Paid,2025-04-23,Entrega Local (Mexico),Enrique Vazquez,03/03/2025,CENGROW INC. (INVERSIONES AGRICOLAS CENTURA SA DE CV),6074-BAS-1,#ALAHAR G116,PO #6074,03/04/2025,,,Entrega Local (Mexico),15.00,32.50,36.00,487.50,0.00,540.00,52.50,9.72
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4964597,112476,Paid,2025-04-09,Redmond Logistics,Enrique Vazquez,03/10/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6112-BAS-1,#ALAHAR G116,PO #6112,03/10/2025,,,Redmond Logistics,30.00,35.00,37.50,1050.00,0.00,1125.00,75.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4977881,112488,Paid,2025-04-09,Redmond Logistics,Enrique Vazquez,03/13/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6130-BAS-1,#ALAHAR G116,PO #6130,03/13/2025,,,Redmond Logistics,20.00,35.00,37.50,700.00,0.00,750.00,50.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,4983074,112494,Paid,2025-05-13,Navarro's Trucking,Enrique Vazquez,03/17/2025,"PRESSED JUICERY, INC.",6139-BAS-1,#ARGOSA G124,PO #6139,03/19/2025,,,Navarro's Trucking,30.00,32.50,29.50,975.00,40.00,885.00,-130.00,-14.69
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5053153,112606,Used,2025-01-16,Direct Shipment,Gerardo Zuniga,01/16/2025,EL ABUELO ORGANICS HERBS CORP.,5775-BAS-1,#ALAHAR G116,PO #5775,01/16/2025,,,Direct Shipment,-58.50,25.00,27.50,-1462.50,0.00,-1608.75,-146.25,-9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5061232,112616,Paid,2025-04-28,Direct Shipment,Gerardo Zuniga,03/31/2025,EL ABUELO ORGANICS HERBS CORP.,6282-BAS-2,#ALAHAR G116,PO #6282,03/31/2025,,,Bodega Maneadero,15.00,25.00,27.50,375.00,0.00,412.50,37.50,9.09
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5066906,112629,Paid,2025-05-09,Redmond Logistics,Enrique Vazquez,04/03/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6292-BAS-1,#ALAHAR G116,PO #6292,04/03/2025,,,Redmond Logistics,50.00,35.00,37.50,1750.00,0.00,1875.00,125.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5071032,112641,Paid,2025-04-07,Nature's Produce,Gerardo Zuniga,04/07/2025,(R) C AZUCENA,6302-BAS-1,#ALAHAR G116,PO #6302,04/07/2025,,,Nature's Produce,50.00,35.00,38.00,1750.00,0.00,1900.00,150.00,7.89
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5077079,112650,Paid,2025-05-06,Sunrise Produce,Gerardo Zuniga,04/07/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6315-BAS-1,#ALAHAR G116,PO #6315,04/07/2025,,,Sunrise Produce,18.00,35.00,40.00,630.00,0.00,720.00,90.00,12.50
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5083114,112665,Partially paid,2025-05-09,Redmond Logistics,Enrique Vazquez,04/07/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6336-BAS-1,#ALAHAR G116,PO #6336,04/07/2025,,,Redmond Logistics,30.00,35.00,37.50,1050.00,0.00,1125.00,75.00,6.67
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5091758,112677,Used,2025-04-07,Nature's Produce,Gerardo Zuniga,04/07/2025,(R) C AZUCENA,6302-BAS-1,#ALAHAR G116,PO #6302,04/07/2025,,,Nature's Produce,-50.00,35.00,38.00,-1750.00,0.00,-1900.00,-150.00,-7.89
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5102901,112690,Paid,2025-05-12,Nature's Produce,Gerardo Zuniga,04/10/2025,(R) C AZUCENA,6354-BAS-1,#ALAHAR G116,PO #6354,04/10/2025,,,Nature's Produce,20.00,35.00,38.00,700.00,0.00,760.00,60.00,7.89
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5114118,112702,Paid,2025-05-16,Nature's Produce,Gerardo Zuniga,04/14/2025,(R) C AZUCENA,6376-BAS-1,#ALAHAR G116,PO #6376,04/14/2025,,,Nature's Produce,50.00,35.00,38.00,1750.00,0.00,1900.00,150.00,7.89
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5114169,112703,Paid,2025-05-20,Sunrise Produce,Gerardo Zuniga,04/14/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6377-BAS-1,#ALAHAR G116,PO #6377,04/14/2025,,,Sunrise Produce,20.00,35.00,40.00,700.00,0.00,800.00,100.00,12.50
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5114943,112711,Paid,2025-05-27,Sunny Specialty,Gerardo Zuniga,04/14/2025,SUNNY SPECIALTY PRODUCE INC,6392-BAS-1,#ALAHAR G116,PO #6392,04/14/2025,,,Sunny Specialty,25.00,32.50,35.00,812.50,43.33,875.00,19.17,2.19
"Basil, Italian",false,10X1 Lb Bag Carton,G116,,5140677,112756,Unpaid,,Sunrise Produce,Gerardo Zuniga,04/21/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6433-BAS-1,#ALAHAR G116,PO #6433,04/21/2025,,,Sunrise Produce,18.00,35.00,40.00,630.00,0.00,720.00,90.00,12.50
